央视频道,#genre#
CCTV1综合,http://192.168.0.5:35455/itv/5000000004000002226.m3u8?cdn=bestzb$LR•425•IPV4『线路15』
CCTV1综合,http://192.168.0.5:35455/itv/1000000005000265001.m3u8?cdn=ystenlive$LR•425•IPV4『线路16』
CCTV1综合,http://111.29.9.35:6610/000000001000/1000000001000018602/index.m3u8?channel-id=ystenlive&Contentid=1000000001000018602&livemode=1&stbId=3$LR•425•IPV4『线路17』
CCTV1综合,http://111.29.9.33:6610/000000001000/5000000010000030810/index.m3u8?channel-id=bestzb&Contentid=5000000010000030810&livemode=1&stbId=3$LR•425•IPV4『线路18』
CCTV1综合,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8$LR•425•IPV4『线路19』
CCTV1综合,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226559/index.m3u8$LR•425•IPV4『线路20』
CCTV1综合,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$LR•425•IPV4『线路21』
CCTV1综合,http://39.135.133.155:80/TVOD/88888888/224/3221226119/main.m3u8$LR•425•IPV4『线路22』
CCTV1综合,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226016/index.m3u8$LR•425•IPV4『线路23』
CCTV1综合,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8$LR•425•IPV4『线路24』
CCTV1综合,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8$LR•425•IPV4『线路25』
CCTV1综合,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8$LR•425•IPV4『线路26』
CCTV1综合,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226559/index.m3u8$LR•425•IPV4『线路27』
CCTV1综合,http://39.135.133.154:80/TVOD/88888888/224/3221226119/main.m3u8$LR•425•IPV4『线路28』
CCTV1综合,http://39.135.133.167:80/TVOD/88888888/224/3221225816/main.m3u8$LR•425•IPV4『线路29』
CCTV1综合,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226559/index.m3u8$LR•425•IPV4『线路30』
CCTV1综合,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8$LR•425•IPV4『线路31』
CCTV1综合,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226559/index.m3u8$LR•425•IPV4『线路32』
CCTV1综合,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8$LR•425•IPV4『线路33』
CCTV1综合,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8$LR•425•IPV4『线路34』
CCTV1综合,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226016/index.m3u8$LR•425•IPV4『线路35』
CCTV1综合,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$LR•425•IPV4『线路36』
CCTV1综合,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226016/index.m3u8$LR•425•IPV4『线路37』
CCTV1综合,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8$LR•425•IPV4『线路38』
CCTV1综合,http://39.134.65.198/PLTV/88888888/224/3221225816/1.m3u8$LR•425•IPV4『线路39』
CCTV1综合,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$LR•425•IPV4『线路40』
CCTV1综合,http://39.135.133.177:80/TVOD/88888888/224/3221225816/main.m3u8$LR•425•IPV4『线路41』
CCTV1综合,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$LR•425•IPV4『线路42』
CCTV1综合,http://39.135.133.157:80/TVOD/88888888/224/3221225816/main.m3u8$LR•425•IPV4『线路43』
CCTV1综合,http://111.48.34.237/PLTV/88888888/224/3221229665/1.m3u8$LR•425•IPV4『线路44』
CCTV1综合,http://111.48.34.237/PLTV/88888888/224/3221230440/1.m3u8$LR•425•IPV4『线路45』
CCTV1综合,http://111.48.34.237/PLTV/88888888/224/3221229968/1.m3u8$LR•425•IPV4『线路46』
CCTV1综合,http://111.48.34.237/PLTV/88888888/224/3221230563/1.m3u8$LR•425•IPV4『线路47』
CCTV1综合,http://itv.iptv1688.top:2016/itv.php?id=CCTV1$LR•425•IPV4『线路48』
CCTV1综合,http://202.168.187.208:9089/tsfile/live/1003_1.m3u8$LR•425•IPV4『线路49』
CCTV1综合,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8$LR•425•IPV4『线路50』
CCTV1综合,http://8.138.7.223/tv/ptbtv.php?id=27$LR•425•IPV4『线路51』
CCTV1综合,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?$LR•425•IPV4『线路52』
CCTV1综合,http://58.19.38.162:9901/tsfile/live/0001_1.m3u8$LR•425•IPV4『线路53』
CCTV1综合,http://39.164.180.36:19901/tsfile/live/0001_2.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路54』
CCTV1综合,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227262/index.m3u8$LR•425•IPV4『线路55』
CCTV1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$LR•425•IPV4『线路56』
CCTV1综合,http://3501776.xyz:35455/gaoma/cctv1.m3u8$LR•425•IPV4『线路57』
CCTV1综合,http://60.12.183.46:9901/tsfile/live/0001_1.m3u8$LR•425•IPV4『线路58』
CCTV1综合,http://220.164.192.48:50085/tsfile/live/0002_1.m3u8$LR•425•IPV4『线路59』
CCTV1综合,http://jf.jxx2023.work:40446/tsfile/live/0001_1.m3u8$LR•425•IPV4『线路60』
CCTV1综合,http://39.134.115.163:8080/PLTV/88888910/224/3221225618/index.m3u8$LR•425•IPV4『线路61』
CCTV1综合,http://221.2.148.205:8154/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路62』
CCTV1综合,http://101.66.198.2:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路63』
CCTV1综合,http://101.66.198.83:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路64』
CCTV1综合,http://101.66.198.175:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路65』
CCTV1综合,http://101.66.198.247:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路66』
CCTV1综合,http://36.44.157.140:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路67』
CCTV1综合,http://121.33.239.242:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路68』
CCTV1综合,http://123.129.70.178:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路69』
CCTV1综合,http://182.92.109.190:1668/migu720/migu720.php?id=cctv1$LR•425•IPV4『线路70』
CCTV1综合,http://kxrj.site:64325/86/mg.php?id=cctv1$LR•425•IPV4『线路71』
CCTV1综合,http://dd.ddzb.fun/php/migu.php?id=cctv1$LR•425•IPV4『线路72』
CCTV1综合,http://123.10.78.208:808/hls/1/index.m3u8$LR•425•IPV4『线路73』
CCTV1综合,http://58.19.244.92:1111/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路74』
CCTV1综合,http://218.76.32.193:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路75』
CCTV1综合,http://42.48.50.232:9002/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路76』
CCTV1综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8$LR•425•IPV4『线路77』
CCTV1综合,http://www.zzlag.top:9087/tsfile/live/1010_1.m3u8?key=txiptv$LR•425•IPV4『线路78』
CCTV1综合,http://171.8.247.154:808/hls/1/index.m3u8$LR•425•IPV4『线路79』
CCTV1综合,http://119.62.36.174:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路80』
CCTV1综合,http://58.51.111.46:1111/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路81』
CCTV1综合,http://58.57.21.166:9901/tsfile/live/0001_1.m3u8?key=txiptv$LR•425•IPV4『线路82』
CCTV1综合,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv$LR•425•IPV4『线路83』
CCTV1综合,https://api.olelive.com/dis/live/CCTV1HD/hls.m3u8$LR•425•IPV4『线路84』
CCTV1综合,http://111.14.181.15:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路85』
CCTV1综合,http://1b6467f415.iok.la:9931/tsfile/live/1020_1.m3u8$LR•425•IPV4『线路86』
CCTV1综合,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV1HD/index.m3u8?gMac=unknown&livodToken=3f76fa247855b9f1507e08620e857dda1b4424839963e7074fc1ee72310d6023_1720504514_604800&fromCDN=ws$LR•425•IPV4『线路87』
CCTV1综合,http://221.5.12.130:2223/hls/23/index.m3u8$LR•425•IPV4『线路88』
CCTV1综合,http://171.108.239.79:8181/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路89』
CCTV1综合,http://110.80.17.38:9901/tsfile/live/0001_1.m3u8?key=txiptv$LR•425•IPV4『线路90』
CCTV1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8?$LR•425•IPV4『线路91』
CCTV1综合,http://111.160.17.2:59901/tsfile/live/0001_1.m3u8$LR•425•IPV4『线路92』
CCTV1综合,http://58.220.219.14:9901/tsfile/live/0001_1.m3u8$LR•425•IPV4『线路93』
CCTV1综合,http://183.3.134.56:9901/tsfile/live/0001_1.m3u8?key=tvbox6_com&playlive=1&authid=0$LR•425•IPV4『线路94』
CCTV1综合,http://223.159.8.12:8099/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路95』
CCTV1综合,http://61.52.158.169:808/hls/1/index.m3u8$LR•425•IPV4『线路96』
CCTV1综合,http://171.108.239.98:8181/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路97』
CCTV1综合,http://gouwu.pthv.gitv.tv:91/live/CCTV1hd-8M/live.m3u8$LR•425•IPV4『线路98』
CCTV1综合,http://play.kankanlive.com/live/1661761962676984.m3u8$LR•425•IPV4『线路99』
CCTV1综合,http://59.62.8.250:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路100』
CCTV1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8$LR•425•IPV4『线路101』
CCTV1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226514/index.m3u8$LR•425•IPV4『线路102』
CCTV1综合,http://124.165.251.82:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路103』
CCTV1综合,http://219.159.147.195:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路104』
CCTV1综合,http://223.151.49.74:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路105』
CCTV1综合,http://218.89.240.144:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路106』
CCTV1综合,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路107』
CCTV1综合,http://112.123.206.32:808/hls/1/index.m3u8$LR•425•IPV4『线路108』
CCTV1综合,http://117.27.190.42:9998/tsfile/live/23232_1.m3u8?key=txiptv$LR•425•IPV4『线路109』
CCTV1综合,http://171.108.239.99:8181/tsfile/live/1027_1.m3u8?key=txiptv$LR•425•IPV4『线路110』
CCTV1综合,http://118.122.2.29:9999/hls/1/index.m3u8$LR•425•IPV4『线路111』
CCTV1综合,http://171.116.59.153:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路112』
CCTV1综合,http://123.163.55.234:9901/tsfile/live/0001_1.m3u8?key=txiptv$LR•425•IPV4『线路113』
CCTV1综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226016/index.m3u8$LR•425•IPV4『线路114』
CCTV1综合,http://1.195.111.251:11190/tsfile/live/0001_1.m3u8$LR•425•IPV4『线路115』
CCTV1综合,http://36.248.137.69:60033/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路116』
CCTV1综合,http://171.108.239.99:8181/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路117』
CCTV1综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226559/index.m3u8$LR•425•IPV4『线路118』
CCTV1综合,http://36.40.237.20:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路119』
CCTV1综合,https://stream1.freetv.fun/2ad5af5d9a8d7243c8d9c7422ee6cf76bad9ac2c1e157bc9f199423fb5ed4845.m3u8$LR•425•IPV4『线路120』
CCTV1综合,https://stream1.freetv.fun/f8b77654ee5202e90044771d42c97306dee3fac5acd35b60e23652873790de01.m3u8$LR•425•IPV4『线路121』
CCTV1综合,https://stream1.freetv.fun/8973ff67af3f7c2d22cdf2a379e20b1bc812e963bfb3fd4bccf5a85c4953d022.m3u8$LR•425•IPV4『线路122』
CCTV1综合,https://stream1.freetv.fun/0905e6f82d72f6c6a745f5f5bf328779cb3348751e044b96934fff521f5d97a5.m3u8$LR•425•IPV4『线路123』
CCTV1综合,https://stream1.freetv.fun/32f2971092f2d6d62d14ecf5b7fec403c96200d3d03e70c6bc7deb2f66cf9fbb.m3u8$LR•425•IPV4『线路124』
CCTV1综合,https://stream1.freetv.fun/ce5384774a118c8eccc8a7402ba31e40b0fd0e08e06a0220c0043cfca4400c14.m3u8$LR•425•IPV4『线路125』
CCTV1综合,https://stream1.freetv.fun/9f70f5d60b14bb1ef93886f17fa8f20f55f4a36ac45206f6c5a5bf9654d6e4fb.m3u8$LR•425•IPV4『线路126』
CCTV1综合,https://stream1.freetv.fun/2622897affd8a1c93ab36252984ab0e499d1e4a6fc76b87e6ef8039de3f2e642.m3u8$LR•425•IPV4『线路127』
CCTV1综合,https://stream1.freetv.fun/354e2e055127bbf43693aa848d84f93f5bcc517472a8858f188f313dbf157f51.m3u8$LR•425•IPV4『线路128』
CCTV1综合,https://stream1.freetv.fun/03926cb79638398a11285c90b222911693264d56dc9fc0172bec90b39c6b371b.m3u8$LR•425•IPV4『线路129』
CCTV1综合,https://stream1.freetv.fun/961876d0c8bba36f6519d7018724963b00d568ce7a9f1f1b31e2b373b4f1d2b3.m3u8$LR•425•IPV4『线路130』
CCTV1综合,https://stream1.freetv.fun/df7cf71b3e02015b9029ac087b3eec56fde92fd81d162962570629faec293037.m3u8$LR•425•IPV4『线路131』
CCTV1综合,https://stream1.freetv.fun/e87ac64457c976111fc8524f11c25da508b807c29647c571b45ab13a609917c2.m3u8$LR•425•IPV4『线路132』
CCTV1综合,https://stream1.freetv.fun/f1fa8406434117dfaa5c0b174fa90a31da74b1ad921fc3ce3662a40cff4d9001.m3u8$LR•425•IPV4『线路133』
CCTV1综合,https://stream1.freetv.fun/ee6bfbbf6bd7448cd334ce598474b15c4179f9cf07a6980cd02389132eef0af0.m3u8$LR•425•IPV4『线路134』
CCTV1综合,https://stream1.freetv.fun/ed56f455ae3fdab6f18723bceb3da6c3ee2e7ad0914baa05f5a533c02f6f303d.m3u8$LR•425•IPV4『线路135』
CCTV1综合,https://stream1.freetv.fun/5d284520daa692f05f56035b16d3664f0e1d00c595102fbb480bdd9365d80e12.ctv$LR•425•IPV4『线路136』
CCTV1综合,https://stream1.freetv.fun/960192460e742af597efd712c6fee1c5baf1e90589d2166e6e3f0dd636132070.m3u8$LR•425•IPV4『线路137』
CCTV1综合,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv1$LR•425•IPV4『线路138』
CCTV1综合,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225501/index.m3u8?fmt=ts2hls$LR•425•IPV4『线路139』
CCTV1综合,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225618/index.m3u8$LR•425•IPV4『线路140』
CCTV1综合,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225642/index.m3u8$LR•425•IPV4『线路141』
CCTV1综合,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226221/index.m3u8$LR•425•IPV4『线路142』
CCTV1综合,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226225/index.m3u8$LR•425•IPV4『线路143』
CCTV1综合,rtsp://115.153.254.81/PLTV/88888888/224/3221225699/iptv8040.smil$LR•425•IPV4『线路144』
CCTV1综合,rtsp://115.153.254.81/PLTV/88888888/224/3221225517/iptv7949.smil$LR•425•IPV4『线路145』
CCTV1综合,http://115.153.254.81/PLTV/88888888/224/3221225699/iptv8040.smil/index.m3u8?fmt=ts2hls$LR•425•IPV4『线路146』
CCTV1综合,http://115.153.254.81/PLTV/88888888/224/3221225517/iptv7949.smil/index.m3u8?fmt=ts2hls$LR•425•IPV4『线路147』
CCTV1综合,http://61.160.112.102:35455/gaoma/cctv1.m3u8$LR•425•IPV4『线路148』
CCTV1综合,http://175.18.189.238:9998/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路149』
CCTV1综合,http://dsm.huarunguoji.top:35455/itv/1000000005000265001.m3u8?cdn=ystenlive$LR•425•IPV4『线路150』
CCTV1综合,http://iptv.0564.org:35455/itv/1000000005000265001.m3u8?cdn=ystenlive$LR•425•IPV4『线路151』
CCTV1综合,http://60.12.183.46:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路152』
CCTV1综合,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476879.m3u8$LR•425•IPV4『线路153』
CCTV1综合,http://110.42.45.89:35455/itv/1000000005000265001.m3u8?cdn=ystenlive$LR•425•IPV4『线路154』
CCTV1综合,http://iptv.0564.org:35455/gaoma/cctv1.m3u8$LR•425•IPV4『线路155』
CCTV1综合,http://112.101.78.50:9901/tsfile/live/0001_1.m3u8$LR•425•IPV4『线路156』
CCTV1综合,http://223.105.252.60/PLTV/4/224/3221228581/index.m3u8?servicetype=1$LR•425•IPV4『线路157』
CCTV1综合,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8$LR•425•IPV4『线路158』
CCTV1综合,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33$LR•425•IPV4『线路159』
CCTV1综合,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33$LR•425•IPV4『线路160』
CCTV1综合,http://8.138.7.223/tv/dl/douyincdn.php?id=1$LR•425•IPV4『线路161』
CCTV1综合,http://tvbox6.icu/tv/migu.php?id=cctv1$LR•425•IPV4『线路162』
CCTV1综合,http://8.138.7.223/tv/dl/careryun.php?id=1$LR•425•IPV4『线路163』
CCTV1综合,http://60.172.130.146:352/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路164』
CCTV1综合,http://113.57.93.165:9900/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路165』
CCTV1综合,http://123.130.84.106:8154/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路166』
CCTV1综合,http://61.136.67.238:50085/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路167』
CCTV1综合,http://120.192.226.35:8009/hls/501/index.m3u8$LR•425•IPV4『线路168』
CCTV1综合,http://60.29.124.66:6080/hls/12/index.m3u8$LR•425•IPV4『线路169』
CCTV1综合,http://110.53.52.63:8888/newlive/live/hls/2/live.m3u8$LR•425•IPV4『线路170』
CCTV1综合,http://111.160.17.2:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路171』
CCTV1综合,http://116.9.204.242:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路172』
CCTV1综合,http://183.11.239.36:808/hls/19/index.m3u8$LR•425•IPV4『线路173』
CCTV1综合,http://120.76.248.139/live/bfgd/4200000484.m3u8$LR•425•IPV4『线路174』
CCTV1综合,http://120.76.248.139/live/bfgd/4200000488.m3u8$LR•425•IPV4『线路175』
CCTV1综合,http://120.76.248.139/live/bfgd/4200000489.m3u8$LR•425•IPV4『线路176』
CCTV1综合,http://120.76.248.139/live/bfgd/4200000201.m3u8$LR•425•IPV4『线路177』
CCTV1综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2328&tk=a0c4f6cfaba3$LR•425•IPV4『线路178』
CCTV1综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6373&tk=a0c4f6cfaba3$LR•425•IPV4『线路179』
CCTV1综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4555&tk=a0c4f6cfaba3$LR•425•IPV4『线路180』
CCTV1综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2633&tk=a0c4f6cfaba3$LR•425•IPV4『线路181』
CCTV1综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3125&tk=a0c4f6cfaba3$LR•425•IPV4『线路182』
CCTV1综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1706&tk=a0c4f6cfaba3$LR•425•IPV4『线路183』
CCTV1综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0171&tk=a0c4f6cfaba3$LR•425•IPV4『线路184』
CCTV1综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8691&tk=a0c4f6cfaba3$LR•425•IPV4『线路185』
CCTV1综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8953&tk=a0c4f6cfaba3$LR•425•IPV4『线路186』
CCTV1综合,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344$LR•425•IPV4『线路187』
CCTV1综合,http://218.93.208.172:35455/migu/608807420.m3u8?migutoken=c1e47192e21ebd32f0cc762a6749923a27468f3c407786209ce921f54a3faab96bf61281f3baee22f2ea266b1ec7e46d7bdfab0916f461bf38474fe38d0bdb2dcc56ee56853b8d6c509d866d80$LR•425•IPV4『线路188』
CCTV1综合,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8$LR•425•IPV4『线路189』
CCTV1综合,http://113.218.229.47:8081/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路190』
CCTV1综合,http://220.202.110.48:9003/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路191』
CCTV1综合,http://101.66.198.77:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路192』
CCTV1综合,https://stream1.freetv.fun/rthk33-1.m3u8$LR•425•IPV4『线路193』
CCTV1综合,https://stream1.freetv.fun/3cd84be1fb3623f1c3ba7d3d26e3d607331255d6559bd3e6ded774a1ff7c2b89.m3u8$LR•425•IPV4『线路194』
CCTV1综合,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路195』
CCTV1综合,http://60.214.104.110:352/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路196』
CCTV1综合,http://183.66.15.146:60901/tsfile/live/0001_1.m3u8?key=txiptv$LR•425•IPV4『线路197』
CCTV1综合,http://182.91.124.224:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路198』
CCTV1综合,http://221.226.4.10:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路199』
CCTV1综合,http://222.174.239.62:352/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•425•IPV4『线路200』
CCTV1综合,http://222.174.239.62:352/tsfile/live/0001_1.m3u8$LR•425•IPV4『线路201』
CCTV1综合,http://183.66.15.146:60901/tsfile/live/0001_1.m3u8$LR•425•IPV4『线路202』
CCTV1综合,http://39.164.180.36:19901/tsfile/live/0001_2.m3u8?key=txiptv&playlive=0&authid=0$LR•425•IPV4『线路203』
